date,open,high,low,close,volume,barCount,average
20200715  10:00:00,123.09,123.09,121.6,121.6,-1,-1,-1.0
20200715  10:01:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:02:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:03:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:04:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:05:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:06:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:07:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:08:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:09:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:10:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:11:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:12:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:13:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:14:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:15:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:16:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:17:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:18:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:19:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:20:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:21:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:22:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:23:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:24:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:25:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:26:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:27:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:28:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:29:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:30:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:31:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:32:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:33:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:34:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:35:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:36:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:37:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:38:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:39:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:40:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:41:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:42:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:43:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:44:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:45:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:46:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:47:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:48:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:49:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:50:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:51:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:52:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:53:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:54:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:55:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:56:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:57:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:58:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  10:59:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:00:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:01:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:02:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:03:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:04:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:05:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:06:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:07:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:08:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:09:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:10:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:11:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:12:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:13:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:14:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:15:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:16:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:17:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:18:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:19:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:20:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:21:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:22:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:23:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:24:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:25:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:26:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:27:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:28:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:29:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:30:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:31:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:32:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:33:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:34:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:35:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:36:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:37:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:38:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:39:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:40:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:41:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:42:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:43:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:44:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:45:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:46:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:47:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:48:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:49:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:50:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:51:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:52:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:53:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:54:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:55:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:56:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:57:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:58:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  11:59:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  12:00:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  12:01:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  12:02:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  12:03:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  12:04:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  12:05:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  12:06:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  12:07:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
20200715  12:08:00,121.6,121.6,121.6,121.6,-1,-1,-1.0
